cpu_usage,memory_usage,latency_ms,request_rate,is_anomaly
0.27483570765056164,0.5119484349268801,41.624108625128095,91.38288663183914,0
0.24308678494144076,0.47397069463302155,44.27740664642241,107.09422483830747,0
0.2823844269050346,0.404770429593614,41.03790039500019,113.79591699867534,0
0.3261514928204013,0.3482450577835541,43.4601923518048,148.31531486010286,0
0.2382923312638332,0.4558578650890872,35.53192666523107,128.34829686800637,0
0.23829315215254096,0.43147883083374,46.06646853686469,99.96777646350162,0
0.3289606407753696,0.4716154576022186,45.00602737681112,127.29054434126455,0
0.28837173645764547,0.4508137441345576,40.914556844659046,96.79044016592452,0
0.2265262807032524,0.48396421722554683,48.296228342162024,136.2403658083061,0
0.2771280021792982,0.35718118307515456,49.68785068813279,112.93313022273182,0
0.2268291153593769,0.505391525250746,36.96220067815513,118.59545716891243,0
0.22671351232148715,0.415807968375392,41.186376107168925,139.88694971313285,0
0.2620981135783017,0.5660208698100213,41.154288251063505,100.69254647123626,0
0.1543359877671101,0.3448649745528346,40.300484494455674,99.04322722330514,0
0.16375410837434834,0.53887710425322,49.14737420965874,111.24601010480993,0
0.22188562353795135,0.41583286267701186,44.03086930613598,135.57568276528974,0
0.19935844398327882,0.34788655971084415,43.67742579344694,97.20980886784736,0
0.2657123666297637,0.3612891332756543,34.98068817796623,77.51766602834147,0
0.20459879622393945,0.3743722153444544,48.17709015104613,113.23261712386501,0
0.17938481493323544,0.43393327571215334,38.80370802573264,128.2761119986638,0
0.32328243844607774,0.44182683904284,45.29966315133164,138.00392624608244,0
0.23871118497567323,0.3541039996849137,46.38688468979096,113.05257956871901,0
0.25337641023439617,0.3980516326191214,51.80329297919326,113.82860089325996,0
0.17876259068932715,0.5713816286889492,38.45589800440444,137.3085110138362,0
0.22278086377374087,0.5382034536080569,29.90243922089587,91.95387450456869,0
0.2555461294854933,0.4349058935739226,45.91924772376847,114.17218837225487,0
0.19245032112888485,0.40304027825345606,54.00255590755427,122.85635834887587,0
0.2687849009172836,0.4096025061374609,51.19473176469719,126.73828081927552,0
0.21996806550405976,0.44908143781843335,46.04829707637313,112.35289960213676,0
0.23541531251033615,0.3181765947841276,42.54181907183976,120.51661517558762,0
0.21991466938853016,0.37940987700613243,49.03561298318655,82.67508969880515,0
0.3426139092254469,0.26651327408979286,40.13226900147766,110.12627381499227,0
0.2493251387631033,0.43193784980842237,47.3817888467811,126.80263068831701,0
0.19711445355220497,0.4517756751762193,47.52735079583314,105.2655894861798,0
0.29112724560515946,0.3613450830160501,50.3010495374944,120.88476332384396,0
0.18895781750144888,0.5259189410632026,58.79830019455539,126.70308751204047,0
0.2604431797502378,0.3019387469598127,46.96207983589383,114.86176198713352,0
0.15201649380601123,0.2828500095832144,42.45518187146251,122.55695656494856,0
0.18359069755507845,0.41795614548479776,44.872128439040026,105.55901152073082,0
0.2598430617934562,0.4837678642089724,36.15462047555441,116.9008308045593,0
0.2869233289997705,0.5347142153166295,41.52643434455471,129.15324254383833,0
0.25856841405949854,0.3632892589704848,42.95358780943448,122.35459441452652,0
0.24421758588058798,0.48629446667450366,42.37955801032704,111.20203095654097,0
0.23494481522053556,0.39691932243994343,45.76177436016861,123.36324606436189,0
0.17607390048162863,0.38618981600473445,40.887900338089,130.71914685954926,0
0.21400778958026456,0.4706927949989338,50.60515333662236,89.25088082133783,0
0.22696806145201062,0.4521858302730736,45.00103532459099,137.38611097433846,0
0.3028561113109458,0.2738886274412601,44.953498394306926,114.95617891978392,0
0.26718091447842307,0.5181232279780716,43.36052641743541,126.38234899860345,0
0.1618479922318633,0.5104073083317962,45.77595341929489,137.95870385467842,0
0.26620419846973975,0.3499549838792377,49.125491323338174,99.42489454154301,0
0.23074588597918416,0.43166428267499274,40.664348921445495,109.3583849635868,0
0.21615389998470205,0.4395224149026191,41.70941755462372,115.67176956186442,0
0.2805838144420434,0.4208539012659126,43.48136985611668,108.24369718313358,0
0.30154997612479756,0.3559755876923664,38.27064538263392,146.02404863755214,0
0.29656400595580995,0.3462701305649559,40.90371070139251,107.1484185925981,0
0.20803912383886808,0.3979556743206844,42.618895632276704,111.66679830769701,0
0.23453938120743928,0.4938183215407492,49.371945903563635,123.06583547404465,0
0.26656317157017817,0.44348801236755464,46.31280664500962,101.96775710885866,0
0.29877725635611796,0.3703508534331115,45.96794955683772,114.06478932365604,0
0.2260412881077355,0.4617358968518676,49.25448981083986,124.76179891875263,0
0.24071705116680914,0.17211659034959398,44.31314105800302,115.00709393426233,0
0.1946832512996986,0.4919012560297683,46.95232424964445,118.59919711650078,0
0.19018966879596647,0.260822897697752,44.483891235337516,112.06001831327444,0
0.2906262911197099,0.3710047246877495,46.32681174699814,97.2829453622885,0
0.31781200142854116,0.31042640842990854,42.08620671194209,124.82389817008858,0
0.24639949392098331,0.29642548194232754,32.80591420861786,146.32399607470862,0
0.3001766448946012,0.4928661429902816,44.32860418906848,120.27602446175158,0
0.2680818012523817,0.3625839038950487,52.1137406804997,123.37896175871325,0
0.21774401226974377,0.42772031053845727,49.631077011207964,130.39084132675288,0
0.2680697802754207,0.3962463536896653,49.82698742295585,100.96004255179952,0
0.32690182832329845,0.43816326617784973,51.18065360903109,145.5377198719441,0
0.24820869804450243,0.40614575128482044,45.44328795480719,123.03493194634203,0
