packet_count,byte_rate,syn_flag_count,error_rate,is_malicious
93.31856951672233,5096.689725962079,0.3259114772862549,0.010078411182358122,0
119.00268424310966,5511.528277626119,1.8217707545602646,0.011955639384663631,0
111.67509822986446,4638.017634766106,0.6778298664890079,-0.0036957010306873633,0
111.86145474042299,5770.161989909943,0.7234113773263651,0.008730241468013825,0
92.46137886309039,5191.326775738746,1.5624662726516205,0.0012861401305947952,0
104.09438530642252,4861.664114140427,1.0566971959833447,0.012294970008371455,0
98.11797561227179,4948.20657329711,0.8930624162226806,0.014851581008941407,0
104.18759960127497,5110.29176886868,0.36452413945385864,0.008107101283934229,0
108.98669160339175,5018.848286561962,1.3297657347945693,0.018832559001638167,0
110.38606069208817,5046.579168849871,0.7445054149021364,-0.0027677479802794922,0
98.31615077527148,4836.9937520915755,1.1951830971976878,0.009230473865126562,0
96.79614940563205,4110.3005347463895,0.5300160854249667,0.012383255204002788,0
117.15907631132694,4951.237308127188,1.1639055367870617,0.014762390784764028,0
91.8910606379975,5183.407021642721,0.6297549468339207,0.014324122192455057,0
101.51403047951733,5149.2259069907195,0.6087007012907055,0.013535161798053925,0
120.84712921231016,4496.044152285897,0.8301204961762381,0.01115803737084046,0
107.86406211995816,4720.226857355266,-0.41651514507137,0.016795947470820125,0
107.60506119584143,4128.526234756668,0.6962156041102221,0.017840912147636633,0
114.47796418457867,5469.320011339472,0.9119437830200687,0.01041493709406255,0
98.69074194873873,5564.119891634418,0.562078796752445,0.005971001725578976,0
110.10274586836016,4977.819272244219,1.6892336777269041,0.006642438965097272,0
99.45221639661175,4538.793507578023,1.0036813407117835,0.0026072653150060058,0
95.12366579045037,4281.873067535941,1.346961616595629,0.013582946698798259,0
82.69737269515655,5666.942872750286,2.248707563209927,0.010230031933681705,0
93.58885739775356,6412.165295501523,0.34051575084874464,0.010100532334345493,0
101.79622272631923,5672.573810226208,1.1798694875633942,0.007506830521057743,0
90.48815629612044,4829.089089876932,0.49653631952742794,0.010239126598923416,0
94.35803820139513,4252.981103355125,1.6275728941874519,0.007511637382854803,0
87.31863195024687,4915.870432756229,1.0341857829838295,0.001267666372104832,0
103.31647667125763,4476.421215654867,1.855514404595394,0.012619802560383675,0
96.00100009890683,4627.416114841325,0.947516146218188,0.013063953707916449,0
99.745058714148,4891.4205964315715,1.0291851454089478,0.0069807053438152265,0
96.56794073156962,3957.103780547498,1.4868631154261838,0.01149398890160881,0
92.2654415596657,5949.36749067762,1.0435082401961933,0.004819282140124016,0
108.56737421470459,5199.024108254631,1.1972899927421097,0.007871221976742048,0
104.50495723778035,4869.120854889453,1.2779707258229211,0.00047527772994680577,0
95.66126537020811,5861.077548904097,0.6164662722998497,0.006980808512534067,0
95.52038661550024,4392.596932055679,-0.10414038811412607,0.008847068007381937,0
101.35859424081657,4973.747465730674,0.9275607190260566,0.010215204354251939,0
110.22841471550764,4904.776907035392,0.7129587114563651,0.008594372575559568,0
105.79346759756775,5706.0134392716245,0.6859281304154108,0.010494668935144419,0
103.38357441935959,4503.710996635588,1.0102085836064592,0.002671630713289524,0
82.309496962606,5183.373203946128,0.8080626293346086,0.011011402038106096,0
99.8210502299165,4511.799975668101,0.9773728490178317,0.003834493474925724,0
113.909723580014,4322.014827570018,0.9021073645157094,0.004788642059763758,0
105.70421173360796,4834.284314359249,0.7406666401893949,0.014266007725257771,0
100.29430591677553,5258.322222967983,0.5093370317412675,0.002975915280362466,0
101.07207962040134,4840.576822252634,1.3132173362269721,0.009600457736687251,0
102.0507533923463,4188.308735029378,1.9442184698071283,0.00917879007483984,0
106.975869703392,4581.954164890187,1.1540049511086705,0.0034857761823762733,0
104.52067838259671,4822.012957807084,1.0145952519677837,0.013489870150650488,0
87.6745968877972,4657.754134693601,1.2286621405433826,0.020491107372733734,0
